x,y,z,dist
-398.520294,91.131363,243.568405,5304.000000
-398.458405,91.131317,242.307968,5306.000000
-398.396515,91.131317,241.046555,5308.000000
-398.210052,91.130936,237.248688,5311.000000
-398.147980,91.130539,235.983429,5313.000000
-398.023834,91.129745,233.450058,5316.000000
-397.899414,91.129677,230.911789,5317.000000
-397.837158,91.129822,229.641815,5318.000000
-397.774719,91.130043,228.367111,5321.000000
-397.525391,91.131622,223.270309,5325.000000
-397.462769,91.132622,221.988922,5326.000000
-397.400330,91.133965,220.712540,5328.000000
-397.275452,91.137352,218.157089,5332.000000
-397.087677,91.142334,214.312225,5334.000000
-397.025055,91.143707,213.030548,5335.000000
-396.962433,91.144966,211.746353,5336.000000
-396.899445,91.146179,210.455582,5340.000000
-396.711395,91.149971,206.596542,5341.000000
-396.648773,91.151367,205.309601,5344.000000
-396.334381,91.158600,198.848312,5349.000000
-396.271576,91.159973,197.556366,5352.000000
-396.019775,91.165451,192.378052,5356.000000
-395.956787,91.166870,191.081985,5357.000000
-395.893799,91.168289,189.785110,5358.000000
-395.767822,91.171043,187.188965,5362.000000
-395.515503,91.176537,181.982620,5366.000000
-395.452332,91.177933,180.680191,5370.000000
-395.262634,91.181984,176.764694,5371.000000
-395.199463,91.183266,175.459167,5373.000000
-395.136292,91.184547,174.152863,5374.000000
-395.073120,91.185829,172.845795,5379.000000
-394.819366,91.191559,167.590790,5380.000000
-394.756012,91.193016,166.279938,5382.000000
-394.692657,91.194321,164.968353,5387.000000
-394.439240,91.198006,159.714691,5388.000000
-394.375336,91.198692,158.388733,5390.000000
-394.311890,91.199333,157.072754,5391.000000
-394.248352,91.199974,155.756073,5395.000000
-394.057739,91.202110,151.801758,5396.000000
-393.994202,91.202888,150.482254,5398.000000
-393.930664,91.203712,149.162064,5401.000000
-393.739655,91.206093,145.193878,5404.000000
-393.612213,91.207542,142.547318,5405.000000
